"unique_row","study_ID","short_cite","long_cite","peer_reviewed","coder","expt_unique","same_sample","task_type","participant_design","native_language","group_name_1","group_name_2","n_1","n_2","feature","unit","x_1","x_2","SD_1","SD_2","expt_num","expt_condition","n_1_M","n_2_M","n_1_F","n_2_F","mean_age_1","mean_age_2","sd_age_1","sd_age_2","mean_education_1","mean_education_2","sd_education_1","sd_education_2","mean_total_task_duration_1","mean_total_task_duration_2","sd_total_task_duration_1","sd_total_task_duration_2","task_type_specification","native_language_specification","diagnosis_specification","feature_specification","prosody_type","notes","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_sample_calc","all_mod"
"93","Fusaroli2013","Fusaroli, et al. (2013)","Fusaroli, R., Bang, D., & Weed, E. (2013). Non-Linear Analyses of Speech and Prosody in Asperger’s Syndrome. Paper presented at the IMFAR 2013, San Sebastian.",NA,"LNJ, ND","Fusaroli, et al. (2013).1","AG","spontaneous","between","Danish","ASD","HC",30,17,"pitch_variability",NA,222.2827312,260.4344786,145.9266502,216.854051,NA,NA,19,9,11,8,418.4,304.94,431.99,67.76,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.21865917955139,0.0926654993068224,-0.2149320344454,0.0895333719251642,-0.104489126457264,0.0207009108483895,-0.104871907096784,0.037037037037037,-0.396603880854286,0.304857273262586,"between",377.361276595745,23.5,"Fusaroli2013 AG",""
"94","Fusaroli2013","Fusaroli, et al. (2013)","Fusaroli, R., Bang, D., & Weed, E. (2013). Non-Linear Analyses of Speech and Prosody in Asperger’s Syndrome. Paper presented at the IMFAR 2013, San Sebastian.",NA,"LNJ, ND","Fusaroli, et al. (2013).2","AI","spontaneous","between","Danish","ASD","HC",12,12,"pitch_variability",NA,272.0522823,159.7789583,252.6127774,44.07474391,NA,NA,4,5,8,7,303,302,73.82,70.5,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.619190879978419,0.174654111371843,0.59707691997919,0.162401590803665,0.295746171203644,0.0331792278670499,0.304851579367514,0.111111111111111,1.12308802444448,0.574588995421296,"between",302.5,12,"Fusaroli2013 AI",""
"95","Fusaroli2015","Fusaroli, Grossman, et al. (2015)","Fusaroli, R., Grossman, R.B., Cantio, C., Bilenberg, N., & Weed, E. (2015). The temporal structure of the autistic voice: A cross-linguistic examination. Paper presented at the IMFAR 2015, Salt Lake City, United States.",NA,"LNJ, ND","Fusaroli, Grossman, et al. (2015)","AJ","spontaneous","between","Danish","ASD","HC",29,38,"pitch_variability",NA,211.0136463,184.0689193,46.9790752,24.72811342,NA,NA,24,27,5,11,131.26,130.54,16.81,16.06,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.747658823127334,0.0649701429884048,0.738897196293811,0.0634563275534791,0.347372885152719,0.0108443758743444,0.362453016122538,0.0384615384615385,1.35610309805246,0.213743203059255,"between",130.851641791045,33.5,"Fusaroli2015 AJ",""
"96","Fusaroli2015","Fusaroli, Grossman, et al. (2015)","Fusaroli, R., Grossman, R.B., Cantio, C., Bilenberg, N., & Weed, E. (2015). The temporal structure of the autistic voice: A cross-linguistic examination. Paper presented at the IMFAR 2015, Salt Lake City, United States.",NA,"LNJ, ND","Fusaroli, Grossman, et al. (2015).1","AJ","spontaneous","between","Danish","ASD","HC",29,38,"pitch_variability",NA,226.9358971,224.4913235,58.84980797,26.93840035,NA,NA,24,27,5,11,131.26,130.54,16.81,16.06,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.0560092915147757,0.060821958846135,0.0553529326298369,0.0594047968106423,0.0277401567645636,0.0148966775125302,0.0277472755525738,0.0384615384615385,0.101589617340709,0.200096224236896,"between",130.851641791045,33.5,"Fusaroli2015 AJ",""
"97","Fusaroli2015","Fusaroli, Grossman, et al. (2015)","Fusaroli, R., Grossman, R.B., Cantio, C., Bilenberg, N., & Weed, E. (2015). The temporal structure of the autistic voice: A cross-linguistic examination. Paper presented at the IMFAR 2015, Salt Lake City, United States.",NA,"LNJ, ND","Fusaroli, Grossman, et al. (2015).2","AK","spontaneous","between","English","ASD","HC",52,34,"pitch_variability",NA,51.39461869,45.40439437,22.67295392,34.89630429,NA,NA,50,31,2,3,152.21,160.23,36.2,36.57,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","American English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.213053564670636,0.0489064398751334,0.211128381857347,0.0480265818562592,0.103606725490032,0.0113185343062314,0.103979848670574,0.0204081632653061,0.386436420147433,0.160895738077743,"between",155.380697674419,43,"Fusaroli2015 AK",""
"98","Hubbard2017","Hubbard, et al. (2017)","Hubbard, D. J., Faso, D. J., Assmann, P. F., & Sasson, N. J. (2017). Production and perception of emotional prosody by adults with autism spectrum disorder. Autism Research, 10(12), 1991-2001.","yes","LNJ, ND","Hubbard, et al. (2017)","AL","spontaneous","between","English","ASD","HC",15,15,"pitch_variability",NA,119.4476574,92.63256327,36.1304595,6.39e-06,NA,NA,15,15,0,0,328,248,72.01,23.85,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","American English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",1.04959279012094,0.151694083751231,1.0204374348398,0.143383682558069,0.464692561178414,0.0182792307421361,0.50327970486385,0.0833333333333333,1.90375073542618,0.499053532203456,"between",288,15,"Hubbard2017 AL",""
"99","Seidl2018","Seidl et al. (2018)","Seidl, A., Cristia, A., Soderstrom, M., Ko, E. S., Abel, E. A., Kellerman, A., & Schwichtenberg, A. J. (2018). Infant–mother acoustic–prosodic alignment and developmental risk. Journal of Speech, Language, and Hearing Research, 61(6), 1369-1380.","yes","LNJ, ND","Seidl et al. (2018)","AM","social interaction","between","English","ASD","HC",18,17,"pitch_variability",NA,3.052563832,3.035822706,0.2455253159,0.218954067,NA,NA,12,10,6,7,15.67,15.83,3.93,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","American English","HR",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.0718438558858937,0.114452821247728,0.070160015513568,0.109150716064194,0.0358841371151491,0.0284795467681699,0.0358995513504381,0.0666666666666667,0.130310340129969,0.376534689434557,"between",15.7477142857143,17.5,"Seidl2018 AM",""
"100","Filipe2014","Filipe, et al. (2014)","Filipe, M.G., Frota, S., Castro, S.L., & Vicente, S.G. (2014). Atypical prosody in Asperger syndrome: Perceptual and acoustic measurements. Journal of Autism and Develop- mental Disorders, 44, 1972–1981.","yes","LNJ, ND","Filipe, et al. (2014)","B","spontaneous","between","Portuguese","ASD","HC",12,17,"intensity","db",72.87,70.52,3.07,4.86,NA,NA,10,10,2,7,102.96,100.2,6.12,5.88,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation statement","Portuguese","Aspergers",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.556432055593045,0.147495080546676,0.540381130912477,0.139108479720473,0.264304251752878,0.0287912977460697,0.270730301757428,0.111111111111111,1.0092561086742,0.4852393653675,"between",101.342068965517,14.5,"Filipe2014 B",""
"101","Filipe2014","Filipe, et al. (2014)","Filipe, M.G., Frota, S., Castro, S.L., & Vicente, S.G. (2014). Atypical prosody in Asperger syndrome: Perceptual and acoustic measurements. Journal of Autism and Develop- mental Disorders, 44, 1972–1981.","yes","LNJ, ND","Filipe, et al. (2014).1","B","spontaneous","between","Portuguese","ASD","HC",12,17,"intensity","db",77.13,75.12,2.69,3.8,NA,NA,10,10,2,7,102.96,100.2,6.12,5.88,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation question","Portuguese","Aspergers",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.59258585125637,0.148211310867671,0.575492028623975,0.139783985037085,0.28016734132433,0.0281326336504243,0.287863658643723,0.111111111111111,1.074831840263,0.48759566867693,"between",101.342068965517,14.5,"Filipe2014 B",""
"102","Scharfstein2011","Scharfstein, et al. (2011)","Scharfstein, L.A., Beidel, D.C., Sims, V.K., & Finnell, L.R. (2011). Social skills deficits and vocal characteristics of children with social phobia or Asperger’s disorder: A comparative study. Journal of Abnormal Child psychology, 39, 865–875.","yes","LNJ, ND","Scharfstein, et al. (2011)","E","social interaction","between","English","ASD","HC",30,30,"intensity","db",47.41,59.03,3.8,5.9,NA,NA,26,22,4,8,126.84,127.2,19.2,24,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","American English","Aspergers",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-2.34162857120472,0.112360203045685,-2.31081766895202,0.109422808540855,-0.760396301098594,0.00210796997545599,-0.997153964911359,0.037037037037037,-4.24724441372379,0.369650251495663,"between",127.02,30,"Scharfstein2011 E",""
"103","Grossmann2010","Grossman, et al. (2010)","Grossman, R.B., Bemis, R.H., Skwerer, D.P., & Tager-Flusberg, H. (2010). Lexical and affective prosody in children with high-functioning autism. Journal of Speech, Language, and Hearing Research, 53, 778–793.","yes","LNJ, ND","Grossman, et al. (2010)","K","spontaneous","between","English","ASD","HC",11,9,"intensity","db",68.78,69.27,4.5,3.52,NA,NA,11,9,0,0,147.6,150.96,27,36.96,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation","American English","HFA",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.119701601520425,0.202378413855366,-0.114420648512171,0.184915397607898,-0.0594454824687402,0.0495595269733404,-0.0595156534390158,0.125,-0.217114688735565,0.665798294690801,"between",149.112,10,"Grossmann2010 K",""
"104","Quigley2016","Quigley et al. (2016)","Quigley, J., McNally, S., & Lawson, S. (2016). Prosodic patterns in interaction of low-risk and at-risk-of-autism spectrum disorders infants and their mothers at 12 and 18 months. Language Learning and Development, 12, 295–310.","yes","LNJ, ND","Quigley et al. (2016)","AC","social interaction","between","English","ASD","HC",10,9,"intensity","db",68.79,67.53,2.5,4.79,NA,NA,5,5,5,4,12.12,11.95,0.89,0.84,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Irish English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.335480962961934,0.214072886808739,0.319755292823093,0.194473928665849,0.165206271675238,0.049118256943937,0.166734372585969,0.142857142857143,0.608495157333039,0.704271568600479,"between",12.0394736842105,9.5,"Quigley2016 AC",""
"105","Quigley2016","Quigley et al. (2016)","Quigley, J., McNally, S., & Lawson, S. (2016). Prosodic patterns in interaction of low-risk and at-risk-of-autism spectrum disorders infants and their mothers at 12 and 18 months. Language Learning and Development, 12, 295–310.","yes","LNJ, ND","Quigley et al. (2016).1","AC","social interaction","between","English","ASD","HC",10,9,"intensity","db",69.8,66.14,2.81,2.76,NA,NA,5,5,5,4,18.27,18.13,0.85,0.88,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Irish English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",1.31343687150449,0.256508911517098,1.25186951815272,0.233024819276153,0.548398198255586,0.0218651637943198,0.616087716563728,0.142857142857143,2.38231096249663,0.843880494009265,"between",18.2036842105263,9.5,"Quigley2016 AC",""
"106","Fusaroli2016","Fusaroli, Lambrechts, et al. (2016)","Fusaroli, R., Lambrechts, A., Yarrow, K., Maras, K., & Gaigg, S. (2016). Conversational voice patterns in adult English speakers with ASD. Paper presented at the IMFAR 2016, Baltimore, United States.",NA,"LNJ, ND","Fusaroli, Lambrechts, et al. (2016)","AE","spontaneous","between","English","ASD","HC",17,17,"intensity",NA,63.311339,58.6078357,1.52066548,1.52975136,NA,NA,15,14,2,3,551.29,591.53,169.52,133.14,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","British English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",3.08382931408323,0.257500047623516,3.00922054035541,0.245191089831939,0.839001246099177,0.00167082489280068,1.21779063849605,0.0714285714285714,5.59344764929101,0.847141201101923,"between",571.41,17,"Fusaroli2016 AE",""
"107","Fusaroli2016","Fusaroli, Lambrechts, et al. (2016)","Fusaroli, R., Lambrechts, A., Yarrow, K., Maras, K., & Gaigg, S. (2016). Conversational voice patterns in adult English speakers with ASD. Paper presented at the IMFAR 2016, Baltimore, United States.",NA,"LNJ, ND","Fusaroli, Lambrechts, et al. (2016).1","AE","social interaction","between","English","ASD","HC",17,17,"intensity",NA,63.413275,59.6310377,2.17684165,1.44885511,NA,NA,15,14,2,3,534.35,591.53,162,145.91,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","British English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",2.04552558924042,0.179179043179961,1.99603706692009,0.17061396794991,0.715018806682328,0.00522976873386098,0.897378067901582,0.0714285714285714,3.71017301328909,0.589475424383975,"between",562.94,17,"Fusaroli2016 AE",""
"108","Fusaroli2013","Fusaroli, et al. (2013)","Fusaroli, R., Bang, D., & Weed, E. (2013). Non-Linear Analyses of Speech and Prosody in Asperger’s Syndrome. Paper presented at the IMFAR 2013, San Sebastian.",NA,"LNJ, ND","Fusaroli, et al. (2013)","AF","spontaneous","between","Danish","ASD","HC",10,14,"intensity",NA,47.8078322,54.1058181,3.32359163,4.31312649,NA,NA,7,11,3,3,358.8,325.71,81.1,92.1,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","Aspergers",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-1.59908957335274,0.224701226920351,-1.54197923144728,0.20893774799099,-0.619106229944326,0.0128099854253651,-0.723554524284796,0.142857142857143,-2.90042765150076,0.739237406047759,"between",339.4975,12,"Fusaroli2013 AF",""
"109","Fusaroli2013","Fusaroli, et al. (2013)","Fusaroli, R., Bang, D., & Weed, E. (2013). Non-Linear Analyses of Speech and Prosody in Asperger’s Syndrome. Paper presented at the IMFAR 2013, San Sebastian.",NA,"LNJ, ND","Fusaroli, et al. (2013).1","AG","spontaneous","between","Danish","ASD","HC",30,17,"intensity",NA,54.0221454,62.1511746,10.9499328,4.72410943,NA,NA,19,9,11,8,418.4,304.94,431.99,67.76,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.880657961546678,0.100407484502923,-0.865646746293042,0.0970136752223652,-0.389697186974849,0.0141428585415797,-0.411442951252442,0.037037037037037,-1.59733685076117,0.330327383650787,"between",377.361276595745,23.5,"Fusaroli2013 AG",""
"110","Fusaroli2013","Fusaroli, et al. (2013)","Fusaroli, R., Bang, D., & Weed, E. (2013). Non-Linear Analyses of Speech and Prosody in Asperger’s Syndrome. Paper presented at the IMFAR 2013, San Sebastian.",NA,"LNJ, ND","Fusaroli, et al. (2013).2","AI","spontaneous","between","Danish","ASD","HC",12,12,"intensity",NA,60.3041823,61.6579683,5.51569882,8.04017731,NA,NA,4,5,8,7,303,302,73.82,70.5,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.196358290835481,0.167469928716246,-0.189345494734214,0.155721400553755,-0.0977093574786786,0.0406797526458204,-0.0980220985144554,0.111111111111111,-0.356154543079513,0.550953981835996,"between",302.5,12,"Fusaroli2013 AI",""
"111","Fusaroli2015","Fusaroli, Grossman, et al. (2015)","Fusaroli, R., Grossman, R.B., Cantio, C., Bilenberg, N., & Weed, E. (2015). The temporal structure of the autistic voice: A cross-linguistic examination. Paper presented at the IMFAR 2015, Salt Lake City, United States.",NA,"LNJ, ND","Fusaroli, Grossman, et al. (2015)","AJ","spontaneous","between","Danish","ASD","HC",29,38,"intensity",NA,73.5097637,72.6712721,3.90335102,3.37356088,NA,NA,24,27,5,11,131.26,130.54,16.81,16.06,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.23218426077403,0.0612008580268454,0.229463351468084,0.0597748675756889,0.114286215604272,0.014443085602107,0.114787728775326,0.0384615384615385,0.421135664577128,0.201342752577399,"between",130.851641791045,33.5,"Fusaroli2015 AJ",""
"112","Fusaroli2015","Fusaroli, Grossman, et al. (2015)","Fusaroli, R., Grossman, R.B., Cantio, C., Bilenberg, N., & Weed, E. (2015). The temporal structure of the autistic voice: A cross-linguistic examination. Paper presented at the IMFAR 2015, Salt Lake City, United States.",NA,"LNJ, ND","Fusaroli, Grossman, et al. (2015).1","AJ","spontaneous","between","Danish","ASD","HC",29,38,"intensity",NA,74.993002,70.7305531,12.6283,9.48083164,NA,NA,24,27,5,11,131.26,130.54,16.81,16.06,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","Danish","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.389329770075528,0.0619297247351728,0.384767311832455,0.0604867515651501,0.189408787897986,0.0136248032926503,0.191723886424758,0.0384615384615385,0.706166089440447,0.203740627934838,"between",130.851641791045,33.5,"Fusaroli2015 AJ",""
"113","Fusaroli2015","Fusaroli, Grossman, et al. (2015)","Fusaroli, R., Grossman, R.B., Cantio, C., Bilenberg, N., & Weed, E. (2015). The temporal structure of the autistic voice: A cross-linguistic examination. Paper presented at the IMFAR 2015, Salt Lake City, United States.",NA,"LNJ, ND","Fusaroli, Grossman, et al. (2015).2","AK","spontaneous","between","English","ASD","HC",52,34,"intensity",NA,62.6643638,63.4229518,6.98591248,7.46748839,NA,NA,50,31,2,3,152.21,160.23,36.2,36.57,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","American English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.105668278519127,0.0487074512917981,-0.104713444677087,0.0478311732043431,-0.0515951028748672,0.0115506863608811,-0.05164095913465,0.0204081632653061,-0.191661056397718,0.160241091878459,"between",155.380697674419,43,"Fusaroli2015 AK",""
"114","Hubbard2017","Hubbard, et al. (2017)","Hubbard, D. J., Faso, D. J., Assmann, P. F., & Sasson, N. J. (2017). Production and perception of emotional prosody by adults with autism spectrum disorder. Autism Research, 10(12), 1991-2001.","yes","LNJ, ND","Hubbard, et al. (2017)","AL","spontaneous","between","English","ASD","HC",15,15,"intensity",NA,66.2757942,64.8967591,1.29346492,1.64376279,NA,NA,15,15,0,0,328,248,72.01,23.85,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","American English","ASD",NA,NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.932397094929511,0.147822739043883,0.906497175625913,0.139724425407991,0.422537030766549,0.0204853983893794,0.450776440017222,0.0833333333333333,1.69118125799698,0.486317318616198,"between",288,15,"Hubbard2017 AL",""
"115","Sharda2010","Sharda, et al. (2010)","Sharda, M., Subhadra, T.P., Sahay, S., Nagaraja, C., Singh, L., Mishra, R., ... Singh, N.C. (2010). Sounds of melody–pitch patterns of speech in autism. Neuroscience Letters, 478, 42–45.","yes","LNJ, ND","Sharda, et al. (2010)","A","social interaction","between","English","ASD","HC",15,10,"speech_duration","s",0.651,0.652,0.185,0.262,NA,NA,10,8,5,2,75.20004,87.6,17.09268,22.8,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Hindi-English","ASD","utterance_duration",NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.00457900685398344,0.166667086012742,-0.00442290434759764,0.155497119891795,-0.00224324042003596,0.0399994967892676,-0.00224324418280463,0.0833333333333333,-0.00830539972057929,0.548312735209366,"between",80.160024,12.5,"Sharda2010 A",""
"116","Filipe2014","Filipe, et al. (2014)","Filipe, M.G., Frota, S., Castro, S.L., & Vicente, S.G. (2014). Atypical prosody in Asperger syndrome: Perceptual and acoustic measurements. Journal of Autism and Develop- mental Disorders, 44, 1972–1981.","yes","LNJ, ND","Filipe, et al. (2014)","B","spontaneous","between","Portuguese","ASD","HC",12,17,"speech_duration","s",1.08,0.89,0.17,0.12,NA,NA,10,10,2,7,102.96,100.2,6.12,5.88,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation statement","Portuguese","Aspergers","utterance_duration",NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",1.33329533656115,0.172806456788128,1.29483489416035,0.162980645866835,0.548898515132694,0.0142983458422486,0.616803492913114,0.111111111111111,2.41833023379106,0.568510455484254,"between",101.342068965517,14.5,"Filipe2014 B",""
"117","Filipe2014","Filipe, et al. (2014)","Filipe, M.G., Frota, S., Castro, S.L., & Vicente, S.G. (2014). Atypical prosody in Asperger syndrome: Perceptual and acoustic measurements. Journal of Autism and Develop- mental Disorders, 44, 1972–1981.","yes","LNJ, ND","Filipe, et al. (2014).1","B","spontaneous","between","Portuguese","ASD","HC",12,17,"speech_duration","s",1.08,0.88,0.13,0.88,NA,NA,10,10,2,7,102.96,100.2,6.12,5.88,NA,NA,NA,NA,NA,NA,NA,NA,"lexical elicitation question","Portuguese","Aspergers","utterance_duration",NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.293045754159916,0.143637480228394,0.284592511251457,0.1354702233552,0.14284848740356,0.0327522175906467,0.143832200461511,0.111111111111111,0.531526202586793,0.472548369007847,"between",101.342068965517,14.5,"Filipe2014 B",""
"119","Morett2015","Morett et al. (2015)","Morett, L.M., O’hearn, K., Luna, B., & Ghuman, A.S. (2016). Altered gesture and speech production in ASD detract from in-person communicative quality. Journal of Autism and Developmental disorders, 46, 998–1012.","yes","LNJ, ND","Morett et al. (2015)","AA","spontaneous","between","English","ASD","HC",18,21,"speech_duration","s",17.52,26.92,9.22,13.33,NA,NA,15,15,3,6,182.04,189.72,33,29.04,NA,NA,NA,NA,NA,NA,NA,NA,"narrative elicitation","American English","ASD","utterance_duration",NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",-0.808705855347812,0.11155928471914,-0.791857816694733,0.106959401017613,-0.373911722696951,0.0176462127480777,-0.392962921551623,0.0666666666666667,-1.46683016628235,0.367015335815467,"between",186.175384615385,19.5,"Morett2015 AA",""
"120","Parish-Morris2016","Parish-Morris et al. (2016)","Parish-Morris, J., Liberman, M., Ryant, N., Cieri, C., Bateman, L., Ferguson, E., & Schultz, R.T. (2016). Exploring Autism Spectrum Disorders Using HLT. In Proceedings of 2016 Conference of the North American Chapter of the Associa- tion for Computational Linguistics — Human Language Technologies. Stroudsburg (PA): Association for Computa- tional Linguistics.",NA,"LNJ, ND","Parish-Morris et al. (2016)","AB","social interaction","between","English","ASD","HC",65,17,"speech_duration",NA,0.402,0.376,0.002,0.004,NA,NA,49,8,16,9,120,135.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","American English","ASD","utterance_duration",NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",10.2774023955472,0.718263022845162,10.1798321196401,0.704689854241284,0.972382654284292,1.90782007962322e-05,2.13427675840649,0.0161290322580645,18.6411459310228,2.36299063047078,"between",123.209268292683,41,"Parish-Morris2016 AB",""
"121","Quigley2016","Quigley et al. (2016)","Quigley, J., McNally, S., & Lawson, S. (2016). Prosodic patterns in interaction of low-risk and at-risk-of-autism spectrum disorders infants and their mothers at 12 and 18 months. Language Learning and Development, 12, 295–310.","yes","LNJ, ND","Quigley et al. (2016)","AC","social interaction","between","English","ASD","HC",10,9,"speech_duration",NA,46.11,32.76,33.36,17.99,NA,NA,5,5,5,4,12.12,11.95,0.89,0.84,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Irish English","ASD","utterance_duration",NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.490266377259949,0.217436403760364,0.467285140825889,0.197529506443436,0.237772944888881,0.0455243339910506,0.242412273880347,0.142857142857143,0.889244843379509,0.715337095836776,"between",12.0394736842105,9.5,"Quigley2016 AC",""
"122","Quigley2016","Quigley et al. (2016)","Quigley, J., McNally, S., & Lawson, S. (2016). Prosodic patterns in interaction of low-risk and at-risk-of-autism spectrum disorders infants and their mothers at 12 and 18 months. Language Learning and Development, 12, 295–310.","yes","LNJ, ND","Quigley et al. (2016).1","AC","social interaction","between","English","ASD","HC",10,9,"speech_duration",NA,34.7,20.67,18.86,12.15,NA,NA,5,5,5,4,18.27,18.13,0.85,0.88,NA,NA,NA,NA,NA,NA,NA,NA,"social interaction","Irish English","ASD","utterance_duration",NA,NA,"Is voice a marker for Autism spectrum disorder? A systematic review and meta-analysis","asd_fusaroli_2017","Autism_Spectrum_Disorder",0.873840660095298,0.231205782143632,0.832879379153331,0.210038260585072,0.399906821571788,0.0341733423809342,0.423538008414569,0.142857142857143,1.58497163372286,0.760636535000698,"between",18.2036842105263,9.5,"Quigley2016 AC",""
