"unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc"
"63","PelucchiHaySaffran2009a","Pelucchi, B., Hay, J. F., & Saffran, J. R. (2009). Statistical Learning in a Natural Language by 8‐Month‐Old Infants. Child development, 80(3), 674-685.","Pelucchi, Hay, & Saffran (2009)","yes","CB",1,NA,"1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","Language 1A","Language 1B",20,NA,258.74,NA,8.21,6.35,2.593838854,2.057182539,-5.63,NA,NA,NA,NA,0.8224394297,"Italian",NA,NA,27.396,NA,20,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.8224394297,"Statistical word segmentation","statSeg","early_language",0.79455262170245,0.0335389037463559,0.761446262464848,0.0308022223642748,0.369207536647452,0.00540202017898502,0.387505251900428,0.0588235294117647,1.44115904009454,0.110338570674249,"group_means_two",258.74,20,"PelucchiHaySaffran2009a 1"
"64","PelucchiHaySaffran2009a","Pelucchi, B., Hay, J. F., & Saffran, J. R. (2009). Statistical Learning in a Natural Language by 8‐Month‐Old Infants. Child development, 80(3), 674-685.","Pelucchi, Hay, & Saffran (2009)","yes","CB",2,NA,"2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","Language 2A","language 2B",20,NA,255.696,NA,9.08,7.94,2.95160973,1.96773982,-2.18,NA,NA,NA,NA,0.6124968494,"Italian",NA,NA,27.396,NA,10,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.6124968494,"Statistical word segmentation","statSeg","early_language",0.45447551914161,0.0439140149974759,0.435539039177377,0.0403307533570569,0.221588679828453,0.00943942592070727,0.225326206773671,0.0588235294117647,0.824327407679069,0.144471318562864,"group_means_two",255.696,20,"PelucchiHaySaffran2009a 2"
"65","PelucchiHaySaffran2009a","Pelucchi, B., Hay, J. F., & Saffran, J. R. (2009). Statistical Learning in a Natural Language by 8‐Month‐Old Infants. Child development, 80(3), 674-685.","Pelucchi, Hay, & Saffran (2009)","yes","CB",3,"HTP_vs_LTP","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical","Language 3A","language 3B",32,NA,258.74,NA,8.75,7.71,2.03646753,1.753624817,-3.94,NA,NA,NA,NA,0.6990387096,"Italian",NA,NA,30.44,NA,22,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.6990387096,"Statistical word segmentation","statSeg","early_language",0.547277468383679,0.023489965453132,0.533595531674087,0.0223301484088836,0.263935588842601,0.00472873170831684,0.270333992577544,0.0344827586206897,0.992651524214029,0.0772788888058896,"group_means_two",258.74,32,"PelucchiHaySaffran2009a 3"
"66","PelucchiHaySaffran2009b","Pelucchi, B., Hay, J. F., & Saffran, J. R. (2009). Learning in reverse: Eight-month-old infants track backward transitional probabilities. Cognition, 113(2), 244-247.","Pelucchi, Hay, & Saffran (2009b)","yes","AKB",1,NA,"1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,32,NA,255.528,NA,10.06,8.91,2.936230448,2.438905874,-3.05,NA,NA,0.50578528,NA,0.698903696,"Italian",NA,NA,30.42,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.698903696,"Statistical word segmentation","statSeg","early_language",0.426076290379584,0.0216550972066192,0.415424383120095,0.0205858767820424,0.208362321703691,0.00473882903126152,0.211458729233512,0.0344827586206897,0.772816904605764,0.0712424142321555,"group_means_two",255.528,32,"PelucchiHaySaffran2009b 1"
"67","Saffran2001","Saffran, J. R. (2001). Words in a sea of sounds: The output of infant statistical learning. Cognition, 81(2), 149-169.","Saffran (2001)","yes","AKB",1,"English Frames","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,28,NA,246.564,NA,NA,NA,NA,NA,2.16,NA,NA,NA,NA,NA,"native",NA,NA,29.44,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.7530167239,"Statistical word segmentation","statSeg","early_language",0.286895348387845,0.0191114650951176,0.278619521030503,0.0180247832318134,0.141994189376347,0.00449465497849412,0.14296021516878,0.04,0.520370600507627,0.0628742000046793,"t_two",246.564,28,"Saffran2001 1"
"68","Saffran2001","Saffran, J. R. (2001). Words in a sea of sounds: The output of infant statistical learning. Cognition, 81(2), 149-169.","Saffran (2001)","yes","AKB",1,"Nonsense Frames","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,28,NA,246.564,NA,NA,NA,NA,NA,-1.26,NA,NA,NA,NA,NA,"native",NA,NA,29.44,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.7605895123,"Statistical word segmentation","statSeg","early_language",-0.1647699890914,0.0175855553590211,-0.16001700863684,0.0165856370393282,-0.0821068244481029,0.0043080717471292,-0.082292082939996,0.04,-0.29885970145886,0.0578541581889983,"t_two",246.564,28,"Saffran2001 2"
"69","Saffran2001","Saffran, J. R. (2001). Words in a sea of sounds: The output of infant statistical learning. Cognition, 81(2), 149-169.","Saffran (2001)","yes","AKB",3,"English Frames","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,241.08,NA,NA,NA,NA,NA,5.91,NA,NA,NA,NA,NA,"native",NA,NA,28.44,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.306,"Statistical word segmentation","statSeg","early_language",1.55692329290816,0.1300002535,1.49205148903699,0.119392593926215,0.614276791536994,0.00784594986115308,0.715761146270799,0.0588235294117647,2.82394647883827,0.427683691362111,"t_two",241.08,20,"Saffran2001 1"
"70","Saffran2001","Saffran, J. R. (2001). Words in a sea of sounds: The output of infant statistical learning. Cognition, 81(2), 149-169.","Saffran (2001)","yes","AKB",3,"Tone Frames","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,241.08,NA,NA,NA,NA,NA,-0.02,NA,NA,NA,NA,NA,"native",NA,NA,28.44,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.7609655516,"Statistical word segmentation","statSeg","early_language",-0.00309214778689506,0.0239036838744484,-0.00296330829577443,0.0219532096694153,-0.00154607204562624,0.0059758781152878,-0.00154607327750664,0.0588235294117647,-0.0056085356899885,0.0786399678565016,"t_two",241.08,20,"Saffran2001 2"
"71","SaffranAslinNewport1996","Saffran, J. R., Aslin, R. N., & Newport, E. L. (1996). Statistical learning by 8-month-old infants. Science, 274, 5294.","Saffran, Aslin, & Newport (1996)","yes","CB",1,NA,"1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,243.52,NA,7.97,8.85,2.008581589,2.204540769,-2.3,NA,NA,NA,NA,0.6076167643,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.6076167643,"Statistical word segmentation","statSeg","early_language",-0.417291310837022,0.0363263537687517,-0.403065470694851,0.0338917750489709,-0.204247265210385,0.0079917748926839,-0.207160735829163,0.0476190476190476,-0.756882714296654,0.1195089136772,"group_means_two",243.52,24,"SaffranAslinNewport1996 1"
"72","SaffranAslinNewport1996","Saffran, J. R., Aslin, R. N., & Newport, E. L. (1996). Statistical learning by 8-month-old infants. Science, 274, 5294.","Saffran, Aslin, & Newport (1996)","yes","CB",2,NA,"2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,243.52,NA,6.77,7.6,2.155550974,2.057571384,-2.4,NA,NA,NA,NA,0.6774872986,"native",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.6774872986,"Statistical word segmentation","statSeg","early_language",-0.393900568198074,0.0301085096505576,-0.380472139736776,0.0280906485311569,-0.193238142383558,0.00671501088987663,-0.195698744881208,0.0476190476190476,-0.714456600169164,0.0990530264524616,"group_means_two",243.52,24,"SaffranAslinNewport1996 2"
"73","SeidlTincoffBakerCristia2015","Seidl, A., Tincoff, R., Baker, C., & Cristia, A. (2015). Why the body comes first: effects of experimenter touch on infants' word finding. Developmental science, 18(1), 155-164.","Seidl, Tincoff, Baker & Cristia (2015)","yes","AKB",1,"infant-touch","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,146.112,NA,16.07,20.38,7.7,8.54,-3.019,NA,NA,NA,NA,0.6334353371,"native",NA,NA,42.616,NA,6,NA,0.208333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.6334353371,"Statistical word segmentation","statSeg","early_language",-0.530079567130602,0.0364008958143618,-0.512008672796604,0.0339613213144065,-0.256194170757016,0.00742337046210322,-0.26203095553019,0.0476190476190476,-0.961457981855035,0.119754147177673,"group_means_two",146.112,24,"SeidlTincoffBakerCristia2015 1"
"74","SeidlTincoffBakerCristia2015","Seidl, A., Tincoff, R., Baker, C., & Cristia, A. (2015). Why the body comes first: effects of experimenter touch on infants' word finding. Developmental science, 18(1), 155-164.","Seidl, Tincoff, Baker & Cristia (2015)","yes","AKB",2,"self-touch","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,24,NA,136.98,NA,23.88,22.42,9.8,10.44,NA,NA,NA,NA,NA,NA,"native",NA,NA,51.748,NA,6,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.306,"Statistical word segmentation","statSeg","early_language",0.144196704499229,0.0582665143664258,0.139280907754938,0.0543615142429528,0.0719116898304991,0.01434181037864,0.0720360346343878,0.0476190476190476,0.261543890945372,0.191689148875671,"group_means_two",136.98,24,"SeidlTincoffBakerCristia2015 2"
"75","SimonWerchanGoldsteinSweeneyBootzinNadelGómez2016","Simon, K. N., Werchan, D., Goldstein, M. R., Sweeney, L., Bootzin, R. R., Nadel, L., & Gómez, R. L. (2016). Sleep confers a benefit for retention of statistical language learning in 6.5 month old infants. Brain and language.","Simon, Werchan, Goldstein, Bootzin, Nadel & Gomez (2016)","yes","AKB",1,"nap_firstblock","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,16,NA,205.64,NA,NA,NA,NA,NA,-1.963,NA,NA,NA,NA,0.306,"native",NA,NA,9.44,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.306,"Statistical word segmentation","statSeg","early_language",-0.578169318409409,0.0971962425234375,-0.547195962066047,0.0870613026939847,-0.277713231123289,0.0190993522711671,-0.285202487060628,0.0769230769230769,-1.04868314215072,0.319762820992889,"t_two",205.64,16,"SimonWerchanGoldsteinSweeneyBootzinNadelGómez2016 1"
"76","SimonWerchanGoldsteinSweeneyBootzinNadelGómez2016","Simon, K. N., Werchan, D., Goldstein, M. R., Sweeney, L., Bootzin, R. R., Nadel, L., & Gómez, R. L. (2016). Sleep confers a benefit for retention of statistical language learning in 6.5 month old infants. Brain and language.","Simon, Werchan, Goldstein, Bootzin, Nadel & Gomez (2016)","yes","AKB",1,"nap_secondblock","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,16,NA,205.64,NA,NA,NA,NA,NA,1.799,NA,NA,NA,NA,0.404,"native",NA,NA,9.44,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.404,"Statistical word segmentation","statSeg","early_language",0.491031439421143,0.082034746078125,0.464726183737868,0.0734807403486776,0.238434686684023,0.017205949138464,0.243113786883544,0.0769230769230769,0.890632512641083,0.269883496978303,"t_two",205.64,16,"SimonWerchanGoldsteinSweeneyBootzinNadelGómez2016 1"
"77","Thiessen2010","Thiessen, E. D. (2010). Effects of visual information on adults’ and infants’ auditory statistical learning. Cognitive Science, 34(6), 1093-1106.","Thiessen (2010)","yes","AKB",2,"no video","1","eye-tracking","familiarization","central fixation","looking_time","within_two","American English","typical",NA,NA,15,NA,247.1728,NA,8.9,9.9,3.5,3.7,-2.5,NA,NA,NA,NA,0.9088803089,"native",NA,NA,NA,NA,4.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.9088803089,"Statistical word segmentation","statSeg","early_language",-0.277670672403533,0.014719325557101,-0.261651210534098,0.0130699336769969,-0.137516331034023,0.00347498938631367,-0.13839314674049,0.0833333333333333,-0.503638889072016,0.0484246400998104,"group_means_two",247.1728,15,"Thiessen2010 1"
"78","Thiessen2010","Thiessen, E. D. (2010). Effects of visual information on adults’ and infants’ auditory statistical learning. Cognitive Science, 34(6), 1093-1106.","Thiessen (2010)","yes","AKB",2,"regular video","2","eye-tracking","familiarization","central fixation","looking_time","within_two","American English","typical",NA,NA,15,NA,247.1728,NA,7.7,9.1,3.5,3.7,-2.4,NA,NA,NA,NA,0.8044723295,"native",NA,NA,NA,NA,4.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.8044723295,"Statistical word segmentation","statSeg","early_language",-0.388738941364946,0.031107621551118,-0.366311694747737,0.0276218192841103,-0.190798743380251,0.00695811438767322,-0.193165957829487,0.0833333333333333,-0.705094444700822,0.102339972856112,"group_means_two",247.1728,15,"Thiessen2010 2"
"79","Thiessen2010","Thiessen, E. D. (2010). Effects of visual information on adults’ and infants’ auditory statistical learning. Cognitive Science, 34(6), 1093-1106.","Thiessen (2010)","yes","AKB",2,"irregular video","3","eye-tracking","familiarization","central fixation","looking_time","within_two","American English","typical",NA,NA,15,NA,247.1728,NA,7.8,9.1,3,2.8,-2.5,NA,NA,NA,NA,0.760952381,"native",NA,NA,NA,NA,4.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"artificial",0.760952381,"Statistical word segmentation","statSeg","early_language",-0.448009585917125,0.0385634355024545,-0.422162879037291,0.0342421629590951,-0.218587751332305,0.00832389886046193,-0.222172514277396,0.0833333333333333,-0.812599502107317,0.126868617585383,"group_means_two",247.1728,15,"Thiessen2010 3"
"80","ThiessenHillSaffran2005","Thiessen, E. D., Hill, E. A., & Saffran, J. R. (2005). Infant‐directed speech facilitates word segmentation. Infancy, 7(1), 53-71.","Thiessen, Hill, & Saffran (2005)","yes","AKB",1,"IDS","1","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,215.2108,NA,9.7,8.2,3.130495168,3.130495168,2.09,NA,NA,NA,NA,0.4743896963,"native",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.4743896963,"Statistical word segmentation","statSeg","early_language",0.47915742382644,0.0583008262901998,0.459192531167005,0.0535436408116592,0.232985552790103,0.0123281898870009,0.23734407439391,0.0588235294117647,0.869095430704503,0.191802030580301,"group_means_two",215.2108,20,"ThiessenHillSaffran2005 1"
"81","ThiessenHillSaffran2005","Thiessen, E. D., Hill, E. A., & Saffran, J. R. (2005). Infant‐directed speech facilitates word segmentation. Infancy, 7(1), 53-71.","Thiessen, Hill, & Saffran (2005)","yes","AKB",1,"ADS","2","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,20,NA,216.7328,NA,7,7,2.236067977,2.683281573,0.01,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.726,"Statistical word segmentation","statSeg","early_language",0,0.0274,0,0.0251642361111111,0,0.00685,0,0.0588235294117647,0,0.0901423868632828,"group_means_two",216.7328,20,"ThiessenHillSaffran2005 2"
"82","ThiessenHillSaffran2005","Thiessen, E. D., Hill, E. A., & Saffran, J. R. (2005). Infant‐directed speech facilitates word segmentation. Infancy, 7(1), 53-71.","Thiessen, Hill, & Saffran (2005)","yes","AKB",2,"IDS","3","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,25,NA,242.6068,NA,6.9,8.1,3,2.5,-2.51,NA,NA,NA,NA,0.6357203325,"native",NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.6357203325,"Statistical word segmentation","statSeg","early_language",-0.434571581004089,0.0329194225803279,-0.420400768580042,0.0308075078283054,-0.212331188242126,0.00716616824564292,-0.215611337531324,0.0454545454545455,-0.788225657339475,0.108300559326708,"group_means_two",242.6068,25,"ThiessenHillSaffran2005 3"
"83","ThiessenHillSaffran2005","Thiessen, E. D., Hill, E. A., & Saffran, J. R. (2005). Infant‐directed speech facilitates word segmentation. Infancy, 7(1), 53-71.","Thiessen, Hill, & Saffran (2005)","yes","AKB",2,"ADS","4","behavior","familiarization","head-turn preference procedure","looking_time","within_two","American English","typical",NA,NA,25,NA,241.0848,NA,6.2,6.2,2,2.5,-0.11,NA,NA,NA,NA,NA,"native",NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural",0.306,"Statistical word segmentation","statSeg","early_language",0,0.05552,0,0.0519581663516068,0,0.01388,0,0.0454545454545455,0,0.182653478782827,"group_means_two",241.0848,25,"ThiessenHillSaffran2005 4"
